식품군,식품,평균(g),표준오차(g),p1(g),p5(g),p10(g),p25(g),p50(g),p75(g),p90(g),p95(g),p99(g),n
어패류,"생선,통조림",0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.34,0.96,590
어패류,대구,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,590
어패류,"멸치,자건품",0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.21,590
어패류,명태/동태,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,590
어패류,"명태,말린것",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,590
어패류,연어,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,590
어패류,장어,0.05,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,590
어패류,조기,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,590
어패류,어묵,0.08,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.46,1.16,590
어패류,"어묵,게맛살",0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.22,590
어패류,굴,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,590
어패류,"새우/패류,젓",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,590
어패류,바지락조개,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.30,590
어패류,소라,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,590
어패류,전복,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,590
어패류,홍합/진주담치,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.56,590
어패류,"홍합/진주담치,자건품",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,590
어패류,갑오징어,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,590
어패류,게,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.15,590
어패류,낙지,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.08,590
어패류,문어,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,590
어패류,새우,0.05,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.28,1.28,590
어패류,"새우,자건품",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,590
어패류,오징어,0.05,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.23,0.96,590
어패류,"오징어,말린것",0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,590
어패류,주꾸미,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,590
어패류,어류국물,0.44,0.05,0.00,0.00,0.00,0.00,0.00,0.14,1.21,2.46,5.16,590
어패류,어묵국물,0.07,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.07,590
어패류,"새우튀김,냉동",0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,590
우유류,분유,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,590
우유류,우유,1.18,0.13,0.00,0.00,0.00,0.00,0.00,0.97,4.26,6.01,10.24,590
우유류,샤베트,0.08,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,590
우유류,아이스크림,0.19,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.68,1.41,3.55,590
우유류,"요구르트,액상",0.14,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,3.89,590
우유류,"요구르트,호상",0.16,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.26,3.12,590
우유류,치즈,0.06,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.34,1.26,590
우유류,크림,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.03,590
우유류,커피음료,0.17,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.42,590
유지류(동물성),돼지기름,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,590
유지류(동물성),버터,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.19,590
유지류(동물성),쇠기름(우지),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,590
기타(동물성),순대,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.57,590
기타(동물성),전류조리,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,590
음료류,토마토 주스,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,590
음료류,"토마토,페이스트",0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.45,590
음료류,과일음료,0.37,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.52,7.94,590
음료류,"음료류, 쉐이크",0.04,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.33,590
음료류,"음료류,이온음료",0.22,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.25,590
음료류,기타탄산음료,0.32,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.99,7.14,590
음료류,사이다,0.40,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,8.00,590
음료류,콜라,0.99,0.13,0.00,0.00,0.00,0.00,0.00,0.00,4.33,6.61,11.49,590
음료류,"녹차,침출액",0.12,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.20,590
음료류,"보리차,침출액",0.16,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.92,590
음료류,"커피,인스턴트,분말",0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.23,590
음료류,"커피,침출액",1.42,0.13,0.00,0.00,0.00,0.00,0.00,0.30,5.50,8.68,13.50,590
음료류,"코코아,분말",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,590
음료류,"홍차,침출액",0.06,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.14,590
음료류,"홍차,음료",0.09,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.84,590
음료류,기능성음료,0.06,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.38,590
음료류,"커피,커피믹스",0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.47,590
주류,맥주,1.12,0.16,0.00,0.00,0.00,0.00,0.00,0.00,4.13,8.73,17.04,590
주류,소주,0.70,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.42,4.65,13.25,590
주류,청주,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.09,590
주류,포도주,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,590
