"성별(1)","특성별(1)",특성별(2),2014,2014,2014,2015,2015,2015,2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021,2022,2022,2022
"성별(1)","특성별(1)",특성별(2),응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차
"남자","거주지역별",동,1658,64.0,1.4,1742,57.1,1.5,2004,53.3,1.5,2092,50.5,1.4,2124,50.2,1.4,2086,52.2,1.4,1927,48.8,1.4,1823,49.5,1.4,1631,54.7,1.6
"남자","거주지역별",읍면,411,49.2,3.5,434,43.1,3.5,479,40.0,3.2,476,41.0,3.4,476,39.4,4.2,530,41.0,3.0,506,38.3,3.2,523,37.1,3.0,465,43.9,3.0
"남자","소득수준별",하,400,59.5,2.9,422,54.3,2.8,502,42.8,2.7,507,47.8,2.3,517,45.5,2.3,513,47.8,2.6,466,42.3,2.9,463,42.4,2.6,419,50.4,2.7
"남자","소득수준별",중하,419,59.8,2.8,431,55.2,2.9,497,51.2,2.4,499,47.8,2.9,513,46.6,2.8,518,48.5,2.7,483,45.8,2.6,461,47.4,2.8,418,52.8,2.7
"남자","소득수준별",중,417,62.6,2.8,426,52.2,3.4,481,50.6,2.7,516,50.0,2.4,520,45.1,2.8,509,48.9,2.7,497,46.5,2.6,461,47.4,2.9,411,51.5,3.0
"남자","소득수준별",중상,417,63.8,2.6,440,51.7,3.2,494,53.4,2.6,515,48.9,2.8,520,52.5,2.6,533,54.2,2.4,492,47.9,2.9,483,45.5,2.6,420,55.3,2.8
"남자","소득수준별",상,413,62.0,2.5,447,60.3,2.8,503,59.1,2.8,527,51.0,2.6,524,55.0,2.3,533,53.0,2.4,489,53.1,3.0,469,54.6,2.7,428,54.9,2.8
"남자","거주지역(표준화)별",동,1658,63.9,1.3,1742,57.6,1.5,2004,54.1,1.5,2092,51.4,1.5,2124,51.7,1.4,2086,53.9,1.4,1927,49.5,1.4,1823,51.4,1.4,1631,56.3,1.5
"남자","거주지역(표준화)별",읍면,411,55.0,3.3,434,49.0,4.1,479,43.8,3.4,476,46.3,4.0,476,49.6,3.5,530,45.5,3.9,506,41.7,3.7,523,44.0,3.4,465,50.3,4.1
"남자","소득수준(표준화)별",하,400,59.9,2.7,422,55.6,2.9,502,43.1,2.7,507,49.7,2.5,517,48.4,2.3,513,48.6,2.8,466,44.3,3.0,463,45.8,2.7,419,51.8,2.7
"남자","소득수준(표준화)별",중하,419,60.4,2.7,431,56.5,3.1,497,52.7,2.4,499,48.9,3.0,513,48.6,2.6,518,51.2,2.9,483,47.0,2.8,461,50.4,2.9,418,56.7,2.8
"남자","소득수준(표준화)별",중,417,62.7,2.8,426,52.5,3.4,481,51.7,2.8,516,51.1,2.4,520,46.6,2.9,509,50.8,2.5,497,47.9,2.6,461,49.6,2.8,411,53.2,3.1
"남자","소득수준(표준화)별",중상,417,65.4,2.5,440,52.7,3.1,494,54.5,2.7,515,51.2,2.8,520,54.6,2.6,533,58.1,2.4,492,48.2,3.1,483,47.6,2.8,420,58.6,2.9
"남자","소득수준(표준화)별",상,413,61.5,2.6,447,61.5,2.9,503,60.4,2.9,527,51.9,2.7,524,57.6,2.3,533,54.3,2.4,489,53.9,3.1,469,58.5,2.9,428,56.4,3.2
"여자","전체",19세이상,2904,52.8,1.3,2889,47.5,1.3,3318,44.3,1.2,3242,43.8,1.2,3362,41.1,1.2,3302,41.0,1.2,2965,40.8,1.1,2970,42.3,1.2,2765,46.4,1.3
